,gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,opponentAbbrev,pim,toi,seasonId,playerId
19,2023020420,CBJ,H,2023-12-10,0,0,{'default': 'Blue Jackets'},{'default': 'Panthers'},0,0,0,0,0,0,1,17,0,0,FLA,0,13:54,20232024,8484166
20,2023020405,CBJ,H,2023-12-08,1,0,{'default': 'Blue Jackets'},{'default': 'Blues'},1,1,0,0,0,0,2,18,0,0,STL,0,11:56,20232024,8484166
21,2023020397,CBJ,R,2023-12-07,2,1,{'default': 'Blue Jackets'},{'default': 'Islanders'},3,1,0,0,0,0,3,19,0,0,NYI,0,14:51,20232024,8484166
22,2023020381,CBJ,H,2023-12-05,0,1,{'default': 'Blue Jackets'},{'default': 'Kings'},1,1,0,0,0,0,1,12,0,0,LAK,0,10:11,20232024,8484166
23,2023020371,CBJ,R,2023-12-03,0,0,{'default': 'Blue Jackets'},{'default': 'Bruins'},0,0,0,0,0,0,5,16,0,0,BOS,0,17:22,20232024,8484166
24,2023020354,CBJ,H,2023-12-01,1,0,{'default': 'Blue Jackets'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,0,0,0,1,0,2,18,0,0,OTT,2,13:20,20232024,8484166
25,2023020337,CBJ,H,2023-11-29,0,0,{'default': 'Blue Jackets'},{'default': 'Canadiens'},0,-2,0,0,0,0,0,15,0,0,MTL,0,12:30,20232024,8484166
26,2023020321,CBJ,H,2023-11-27,0,0,{'default': 'Blue Jackets'},{'default': 'Bruins'},0,-1,0,0,0,0,1,19,0,0,BOS,0,13:31,20232024,8484166
27,2023020318,CBJ,R,2023-11-26,0,0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},0,-1,0,0,0,0,2,21,0,0,CAR,0,16:11,20232024,8484166
28,2023020296,CBJ,R,2023-11-24,0,0,{'default': 'Blue Jackets'},{'default': 'Devils'},0,0,0,0,0,0,1,20,0,0,NJD,0,17:13,20232024,8484166
29,2023020280,CBJ,H,2023-11-22,0,1,{'default': 'Blue Jackets'},{'default': 'Blackhawks'},1,0,0,0,0,0,3,19,0,0,CHI,0,15:15,20232024,8484166
30,2023020268,CBJ,R,2023-11-19,0,0,{'default': 'Blue Jackets'},{'default': 'Flyers'},0,-2,0,0,0,0,2,20,0,0,PHI,0,16:32,20232024,8484166
31,2023020263,CBJ,R,2023-11-18,0,0,{'default': 'Blue Jackets'},{'default': 'Capitals'},0,-2,0,0,0,0,4,17,0,0,WSH,0,15:31,20232024,8484166
32,2023020243,CBJ,H,2023-11-16,0,0,{'default': 'Blue Jackets'},{'default': 'Coyotes'},0,0,0,0,0,0,10,20,0,0,ARI,0,19:08,20232024,8484166
33,2023020230,CBJ,H,2023-11-14,0,0,{'default': 'Blue Jackets'},{'default': 'Penguins'},0,0,0,0,0,0,4,17,0,0,PIT,0,16:30,20232024,8484166
34,2023020225,CBJ,R,2023-11-12,1,0,{'default': 'Blue Jackets'},{'default': 'Rangers'},1,0,0,0,0,0,2,18,0,0,NYR,0,15:19,20232024,8484166
35,2023020210,CBJ,R,2023-11-11,1,0,{'default': 'Blue Jackets'},{'default': 'Red Wings'},1,2,0,0,0,0,3,16,0,0,DET,0,15:03,20232024,8484166
36,2023020194,CBJ,H,2023-11-09,0,1,{'default': 'Blue Jackets'},{'default': 'Stars'},1,0,0,0,0,0,0,15,0,0,DAL,2,11:52,20232024,8484166
37,2023020176,CBJ,R,2023-11-06,0,0,{'default': 'Blue Jackets'},{'default': 'Panthers'},0,0,0,0,0,0,1,19,0,0,FLA,0,14:27,20232024,8484166
38,2023020166,CBJ,R,2023-11-04,0,0,{'default': 'Blue Jackets'},{'default': 'Capitals'},0,1,0,0,0,0,1,18,0,0,WSH,0,15:02,20232024,8484166
39,2023020146,CBJ,H,2023-11-02,0,1,{'default': 'Blue Jackets'},{'default': 'Lightning'},1,-1,0,0,0,0,4,13,0,0,TBL,0,11:42,20232024,8484166
40,2023020136,CBJ,R,2023-10-30,0,1,{'default': 'Blue Jackets'},{'default': 'Stars'},1,-1,0,0,0,0,2,20,0,0,DAL,0,15:32,20232024,8484166
41,2023020120,CBJ,H,2023-10-28,0,0,{'default': 'Blue Jackets'},{'default': 'Islanders'},0,-1,0,0,0,0,4,16,0,0,NYI,0,16:43,20232024,8484166
42,2023020103,CBJ,R,2023-10-26,0,0,{'default': 'Blue Jackets'},{'default': 'Canadiens'},0,-1,0,0,0,0,2,21,0,0,MTL,2,17:54,20232024,8484166
43,2023020084,CBJ,H,2023-10-24,1,1,{'default': 'Blue Jackets'},{'default': 'Ducks'},2,1,0,1,0,0,4,25,0,0,ANA,2,19:15,20232024,8484166
44,2023020073,CBJ,R,2023-10-21,1,0,{'default': 'Blue Jackets'},{'default': 'Wild'},1,-2,1,1,0,0,4,20,0,0,MIN,0,17:01,20232024,8484166
45,2023020063,CBJ,H,2023-10-20,0,0,{'default': 'Blue Jackets'},{'default': 'Flames'},0,0,0,0,0,0,1,18,0,0,CGY,0,15:29,20232024,8484166
46,2023020035,CBJ,H,2023-10-16,0,0,{'default': 'Blue Jackets'},{'default': 'Red Wings'},0,-1,0,0,0,0,2,18,0,0,DET,0,15:45,20232024,8484166
47,2023020022,CBJ,H,2023-10-14,0,0,{'default': 'Blue Jackets'},{'default': 'Rangers'},0,-1,0,0,0,0,2,22,0,0,NYR,0,16:02,20232024,8484166
48,2023020011,CBJ,H,2023-10-12,0,1,{'default': 'Blue Jackets'},{'default': 'Flyers'},1,1,0,0,0,0,2,17,0,0,PHI,0,13:40,20232024,8484166
0,2023020602,CHI,R,2024-01-05,0,0,{'default': 'Blackhawks'},{'default': 'Devils'},0,0,0,0,0,0,0,4,0,0,NJD,0,3:05,20232024,8484144
1,2023020591,CHI,R,2024-01-04,0,0,{'default': 'Blackhawks'},{'default': 'Rangers'},0,-2,0,0,0,0,3,19,0,0,NYR,0,18:54,20232024,8484144
2,2023020579,CHI,R,2024-01-02,0,0,{'default': 'Blackhawks'},{'default': 'Predators'},0,-1,0,0,0,0,0,23,0,0,NSH,0,19:04,20232024,8484144
3,2023020572,CHI,R,2023-12-31,0,1,{'default': 'Blackhawks'},{'default': 'Stars'},1,-3,0,1,0,0,2,18,0,0,DAL,0,15:45,20232024,8484144
4,2023020551,CHI,R,2023-12-29,0,0,{'default': 'Blackhawks'},{'default': 'Stars'},0,-3,0,0,0,0,3,27,0,0,DAL,0,23:51,20232024,8484144
5,2023020538,CHI,H,2023-12-27,2,0,{'default': 'Blackhawks'},{'default': 'Jets'},2,2,0,0,1,1,5,23,0,0,WPG,0,18:53,20232024,8484144
6,2023020524,CHI,R,2023-12-23,1,0,{'default': 'Blackhawks'},{'default': 'Blues'},1,-2,0,0,0,0,2,20,0,0,STL,0,18:50,20232024,8484144
7,2023020513,CHI,H,2023-12-22,0,1,{'default': 'Blackhawks'},{'default': 'Canadiens'},1,0,0,0,0,0,3,18,0,0,MTL,2,18:11,20232024,8484144
8,2023020492,CHI,H,2023-12-19,0,2,{'default': 'Blackhawks'},{'default': 'Avalanche'},2,2,0,0,0,0,6,19,0,0,COL,2,21:52,20232024,8484144
9,2023020474,CHI,H,2023-12-17,0,2,{'default': 'Blackhawks'},{'default': 'Canucks'},2,0,0,2,0,0,5,21,0,0,VAN,0,23:16,20232024,8484144
10,2023020453,CHI,R,2023-12-14,0,0,{'default': 'Blackhawks'},{'default': 'Kraken'},0,-1,0,0,0,0,3,17,0,0,SEA,0,20:31,20232024,8484144
11,2023020437,CHI,R,2023-12-12,1,0,{'default': 'Blackhawks'},{'default': 'Oilers'},1,0,0,0,0,0,2,22,0,0,EDM,0,19:27,20232024,8484144
12,2023020422,CHI,H,2023-12-10,0,2,{'default': 'Blackhawks'},{'default': 'Capitals'},2,1,0,0,0,0,6,19,0,0,WSH,0,21:34,20232024,8484144
13,2023020416,CHI,H,2023-12-09,0,0,{'default': 'Blackhawks'},{'default': 'Blues'},0,-1,0,0,0,0,1,15,0,0,STL,0,16:54,20232024,8484144
14,2023020399,CHI,H,2023-12-07,0,1,{'default': 'Blackhawks'},{'default': 'Ducks'},1,0,0,1,0,0,3,17,0,0,ANA,0,16:01,20232024,8484144
15,2023020384,CHI,H,2023-12-05,0,0,{'default': 'Blackhawks'},{'default': 'Predators'},0,0,0,0,0,0,3,20,0,0,NSH,0,22:00,20232024,8484144
16,2023020369,CHI,R,2023-12-03,0,1,{'default': 'Blackhawks'},{'default': 'Wild'},1,0,0,1,0,0,3,18,0,0,MIN,0,19:00,20232024,8484144
17,2023020357,CHI,R,2023-12-02,1,0,{'default': 'Blackhawks'},{'default': 'Jets'},1,0,0,0,0,0,3,21,0,0,WPG,0,20:08,20232024,8484144
18,2023020342,CHI,R,2023-11-30,0,1,{'default': 'Blackhawks'},{'default': 'Red Wings'},1,-2,0,1,0,0,7,17,0,0,DET,0,18:54,20232024,8484144
19,2023020333,CHI,H,2023-11-28,0,0,{'default': 'Blackhawks'},{'default': 'Kraken'},0,-1,0,0,0,0,1,15,0,0,SEA,0,15:57,20232024,8484144
20,2023020317,CHI,H,2023-11-26,0,0,{'default': 'Blackhawks'},{'default': 'Blues'},0,-1,0,0,0,0,3,18,0,0,STL,0,16:52,20232024,8484144
21,2023020295,CHI,H,2023-11-24,0,1,{'default': 'Blackhawks'},{'default': 'Maple Leafs'},1,-2,0,0,0,0,6,21,0,0,TOR,0,19:47,20232024,8484144
22,2023020280,CHI,R,2023-11-22,1,0,{'default': 'Blackhawks'},{'default': 'Blue Jackets'},1,-1,0,0,0,0,1,21,0,0,CBJ,0,21:20,20232024,8484144
23,2023020270,CHI,H,2023-11-19,0,1,{'default': 'Blackhawks'},{'default': 'Sabres'},1,0,0,0,0,0,2,19,0,0,BUF,0,21:09,20232024,8484144
24,2023020256,CHI,R,2023-11-18,0,1,{'default': 'Blackhawks'},{'default': 'Predators'},1,0,0,0,0,0,1,19,0,0,NSH,0,21:18,20232024,8484144
25,2023020246,CHI,H,2023-11-16,0,0,{'default': 'Blackhawks'},{'default': 'Lightning'},0,-2,0,0,0,0,1,19,0,0,TBL,0,19:17,20232024,8484144
26,2023020222,CHI,R,2023-11-12,2,0,{'default': 'Blackhawks'},{'default': 'Panthers'},2,1,0,0,0,0,4,19,0,0,FLA,2,19:54,20232024,8484144
27,2023020198,CHI,R,2023-11-09,2,2,{'default': 'Blackhawks'},{'default': 'Lightning'},4,2,0,1,1,0,5,20,0,0,TBL,0,17:55,20232024,8484144
28,2023020174,CHI,H,2023-11-05,0,0,{'default': 'Blackhawks'},{'default': 'Devils'},0,-3,0,0,0,0,4,17,0,0,NJD,0,19:54,20232024,8484144
29,2023020168,CHI,H,2023-11-04,1,0,{'default': 'Blackhawks'},{'default': 'Panthers'},1,0,0,0,0,0,2,18,0,0,FLA,2,16:19,20232024,8484144
30,2023020137,CHI,R,2023-10-30,1,0,{'default': 'Blackhawks'},{'default': 'Coyotes'},1,-1,0,0,0,0,3,22,0,0,ARI,2,18:30,20232024,8484144
31,2023020111,CHI,R,2023-10-27,1,0,{'default': 'Blackhawks'},{'default': 'Golden Knights'},1,0,0,0,0,0,3,19,0,0,VGK,0,19:15,20232024,8484144
32,2023020092,CHI,H,2023-10-24,0,0,{'default': 'Blackhawks'},{'default': 'Bruins'},0,0,0,0,0,0,0,20,0,0,BOS,0,18:08,20232024,8484144
33,2023020071,CHI,H,2023-10-21,1,0,{'default': 'Blackhawks'},{'default': 'Golden Knights'},1,-2,1,1,0,0,2,19,0,0,VGK,0,17:26,20232024,8484144
34,2023020061,CHI,R,2023-10-19,0,0,{'default': 'Blackhawks'},{'default': 'Avalanche'},0,-1,0,0,0,0,0,19,0,0,COL,0,19:37,20232024,8484144
35,2023020038,CHI,R,2023-10-16,0,0,{'default': 'Blackhawks'},{'default': 'Maple Leafs'},0,0,0,0,0,0,4,18,0,0,TOR,0,18:35,20232024,8484144
36,2023020024,CHI,R,2023-10-14,0,1,{'default': 'Blackhawks'},{'default': 'Canadiens'},1,0,0,0,0,0,5,20,0,0,MTL,0,23:02,20232024,8484144
37,2023020006,CHI,R,2023-10-11,1,0,{'default': 'Blackhawks'},{'default': 'Bruins'},1,-1,0,0,0,0,6,20,0,0,BOS,2,21:44,20232024,8484144
38,2023020002,CHI,R,2023-10-10,0,1,{'default': 'Blackhawks'},{'default': 'Penguins'},1,0,0,0,0,0,5,21,0,0,PIT,0,21:29,20232024,8484144
0,2023020793,MIN,R,2024-02-07,0,0,{'default': 'Wild'},{'default': 'Blackhawks'},0,0,0,0,0,0,1,19,0,0,CHI,0,16:39,20232024,8482079
1,2023020770,MIN,H,2024-01-27,0,0,{'default': 'Wild'},{'default': 'Ducks'},0,2,0,0,0,0,3,21,0,0,ANA,0,20:04,20232024,8482079
2,2023020752,MIN,H,2024-01-25,0,0,{'default': 'Wild'},{'default': 'Predators'},0,-1,0,0,0,0,1,19,0,0,NSH,0,18:02,20232024,8482079
3,2023020734,MIN,H,2024-01-23,0,1,{'default': 'Wild'},{'default': 'Capitals'},1,1,0,0,0,0,0,17,0,0,WSH,4,15:44,20232024,8482079
4,2023020719,MIN,R,2024-01-21,0,1,{'default': 'Wild'},{'default': 'Hurricanes'},1,1,0,0,0,0,0,19,0,0,CAR,0,18:48,20232024,8482079
5,2023020704,MIN,R,2024-01-19,0,0,{'default': 'Wild'},{'default': 'Panthers'},0,-3,0,0,0,0,0,22,0,0,FLA,0,16:31,20232024,8482079
6,2023020695,MIN,R,2024-01-18,1,1,{'default': 'Wild'},{'default': 'Lightning'},2,2,0,0,0,0,3,18,0,0,TBL,0,17:50,20232024,8482079
7,2023020676,MIN,H,2024-01-15,0,0,{'default': 'Wild'},{'default': 'Islanders'},0,0,0,0,0,0,2,16,0,0,NYI,0,13:06,20232024,8482079
8,2023020665,MIN,H,2024-01-13,0,0,{'default': 'Wild'},{'default': 'Coyotes'},0,-2,0,0,0,0,2,20,0,0,ARI,0,17:06,20232024,8482079
9,2023020652,MIN,H,2024-01-12,0,0,{'default': 'Wild'},{'default': 'Flyers'},0,-1,0,0,0,0,3,16,0,0,PHI,0,17:50,20232024,8482079
10,2023020636,MIN,R,2024-01-10,0,0,{'default': 'Wild'},{'default': 'Stars'},0,-1,0,0,0,0,2,19,0,0,DAL,0,17:54,20232024,8482079
11,2023020623,MIN,H,2024-01-08,0,0,{'default': 'Wild'},{'default': 'Stars'},0,-2,0,0,0,0,0,18,0,0,DAL,0,20:38,20232024,8482079
12,2023020609,MIN,R,2024-01-06,1,0,{'default': 'Wild'},{'default': 'Blue Jackets'},1,1,0,0,1,1,3,21,0,0,CBJ,0,22:37,20232024,8482079
13,2023020594,MIN,H,2024-01-04,0,0,{'default': 'Wild'},{'default': 'Lightning'},0,-1,0,0,0,0,0,17,0,0,TBL,0,17:30,20232024,8482079
14,2023020578,MIN,H,2024-01-02,0,1,{'default': 'Wild'},{'default': 'Flames'},1,-1,0,0,0,0,2,16,0,0,CGY,0,16:35,20232024,8482079
15,2023020564,MIN,H,2023-12-31,0,0,{'default': 'Wild'},{'default': 'Jets'},0,-1,0,0,0,0,0,16,0,0,WPG,0,16:59,20232024,8482079
16,2023020555,MIN,R,2023-12-30,0,0,{'default': 'Wild'},{'default': 'Jets'},0,0,0,0,0,0,4,19,0,0,WPG,0,20:10,20232024,8482079
17,2023020534,MIN,H,2023-12-27,0,1,{'default': 'Wild'},{'default': 'Red Wings'},1,3,0,0,0,0,3,20,0,0,DET,0,16:15,20232024,8482079
18,2023020518,MIN,H,2023-12-23,0,0,{'default': 'Wild'},{'default': 'Bruins'},0,0,0,0,0,0,2,16,0,0,BOS,0,17:52,20232024,8482079
19,2023020506,MIN,H,2023-12-21,1,2,{'default': 'Wild'},{'default': 'Canadiens'},3,1,0,2,0,0,3,14,0,0,MTL,17,16:00,20232024,8482079
20,2023020484,MIN,R,2023-12-19,0,1,{'default': 'Wild'},{'default': 'Bruins'},1,1,0,0,0,0,2,16,0,0,BOS,0,16:02,20232024,8482079
21,2023020480,MIN,R,2023-12-18,0,0,{'default': 'Wild'},{'default': 'Penguins'},0,-1,0,0,0,0,1,15,0,0,PIT,0,19:52,20232024,8482079
22,2023020461,MIN,H,2023-12-16,0,0,{'default': 'Wild'},{'default': 'Canucks'},0,0,0,0,0,0,2,16,0,0,VAN,2,14:37,20232024,8482079
23,2023020450,MIN,H,2023-12-14,1,0,{'default': 'Wild'},{'default': 'Flames'},1,1,0,0,0,0,3,20,0,0,CGY,2,16:47,20232024,8482079
24,2023020426,MIN,R,2023-12-10,1,0,{'default': 'Wild'},{'default': 'Kraken'},1,1,0,0,0,0,3,16,0,0,SEA,0,12:59,20232024,8482079
25,2023020407,MIN,R,2023-12-08,0,0,{'default': 'Wild'},{'default': 'Oilers'},0,-1,0,0,0,0,1,16,0,0,EDM,0,14:04,20232024,8482079
26,2023020404,MIN,R,2023-12-07,0,0,{'default': 'Wild'},{'default': 'Canucks'},0,-1,0,0,0,0,1,21,0,0,VAN,0,16:44,20232024,8482079
27,2023020385,MIN,R,2023-12-05,0,1,{'default': 'Wild'},{'default': 'Flames'},1,1,0,0,0,0,1,20,0,0,CGY,2,17:45,20232024,8482079
28,2023020369,MIN,H,2023-12-03,2,0,{'default': 'Wild'},{'default': 'Blackhawks'},2,2,1,1,1,0,4,18,0,0,CHI,0,15:10,20232024,8482079
29,2023020347,MIN,R,2023-11-30,0,1,{'default': 'Wild'},{'default': 'Predators'},1,1,0,0,0,0,3,19,0,0,NSH,2,16:45,20232024,8482079
30,2023020330,MIN,H,2023-11-28,0,0,{'default': 'Wild'},{'default': 'Blues'},0,0,0,0,0,0,1,18,0,0,STL,2,15:32,20232024,8482079
31,2023020316,MIN,R,2023-11-26,0,0,{'default': 'Wild'},{'default': 'Red Wings'},0,0,0,0,0,0,2,16,0,0,DET,2,16:58,20232024,8482079
32,2023020306,MIN,H,2023-11-24,0,1,{'default': 'Wild'},{'default': 'Avalanche'},1,0,0,0,0,0,0,20,0,0,COL,2,16:13,20232024,8482079
33,2023020267,MIN,H,2023-11-19,0,1,{'default': 'Wild'},{'default': 'Maple Leafs'},1,1,0,0,0,0,1,20,0,0,TOR,0,18:13,20232024,8482079
34,2023020254,MIN,R,2023-11-18,1,0,{'default': 'Wild'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,1,0,0,0,0,3,23,0,0,OTT,0,18:13,20232024,8482079
35,2023020223,MIN,H,2023-11-12,0,1,{'default': 'Wild'},{'default': 'Stars'},1,0,0,0,0,0,0,18,0,0,DAL,0,14:33,20232024,8482079
36,2023020204,MIN,R,2023-11-10,0,0,{'default': 'Wild'},{'default': 'Sabres'},0,0,0,0,0,0,1,15,0,0,BUF,0,15:02,20232024,8482079
37,2023020196,MIN,R,2023-11-09,0,0,{'default': 'Wild'},{'default': 'Rangers'},0,-1,0,0,0,0,1,17,0,0,NYR,0,15:53,20232024,8482079
38,2023020182,MIN,R,2023-11-07,0,0,{'default': 'Wild'},{'default': 'Islanders'},0,0,0,0,0,0,0,17,0,0,NYI,0,16:45,20232024,8482079
39,2023020169,MIN,H,2023-11-04,1,0,{'default': 'Wild'},{'default': 'Rangers'},1,-1,0,0,0,0,4,19,0,0,NYR,0,22:44,20232024,8482079
40,2023020151,MIN,H,2023-11-02,1,1,{'default': 'Wild'},{'default': 'Devils'},2,2,0,0,0,0,4,21,0,0,NJD,2,20:04,20232024,8482079
41,2023020127,MIN,R,2023-10-29,0,0,{'default': 'Wild'},{'default': 'Devils'},0,0,0,0,0,0,1,19,0,0,NJD,0,16:39,20232024,8482079
42,2023020114,MIN,R,2023-10-27,1,0,{'default': 'Wild'},{'default': 'Capitals'},1,1,0,0,0,0,4,20,0,0,WSH,0,18:46,20232024,8482079
43,2023020104,MIN,R,2023-10-26,0,1,{'default': 'Wild'},{'default': 'Flyers'},1,1,0,0,0,0,1,18,0,0,PHI,0,15:27,20232024,8482079
44,2023020094,MIN,H,2023-10-24,1,0,{'default': 'Wild'},{'default': 'Oilers'},1,0,0,0,0,0,2,16,0,0,EDM,0,13:03,20232024,8482079
45,2023020073,MIN,H,2023-10-21,0,0,{'default': 'Wild'},{'default': 'Blue Jackets'},0,-1,0,0,0,0,3,18,0,0,CBJ,0,15:17,20232024,8482079
46,2023020056,MIN,H,2023-10-19,0,0,{'default': 'Wild'},{'default': 'Kings'},0,0,0,0,0,0,1,16,0,0,LAK,0,15:35,20232024,8482079
47,2023020041,MIN,R,2023-10-17,0,0,{'default': 'Wild'},{'default': 'Canadiens'},0,0,0,0,0,0,2,17,0,0,MTL,0,13:56,20232024,8482079
48,2023020026,MIN,R,2023-10-14,1,0,{'default': 'Wild'},{'default': 'Maple Leafs'},1,-1,0,0,0,0,5,16,0,0,TOR,0,11:49,20232024,8482079
49,2023020014,MIN,H,2023-10-12,0,0,{'default': 'Wild'},{'default': 'Panthers'},0,0,0,0,0,0,2,13,0,0,FLA,0,13:03,20232024,8482079
